"EID","ContributorName","CatCodeIndustry","CatCodeGroup","CatCodeBusiness","PerDem","PerRep","DemCol","RepCol","Total"
"4807","CALIFORNIA DEMOCRATIC PARTY","Party Committees","Party","Democratic Party committees",100,0,"#0000FFAF","#0000FFAF",7028565.88
"334905","SAN LUIS OBISPO COUNTY REPUBLICAN CENTRAL CMTE OF CALIFORNIA","Party Committees","Party","Republican Party committees",0,99.9405779532527,"#FF0000AF","#FF0000AF",1603630.39
"254314","TULARE COUNTY REPUBLICAN CENTRAL CMTE OF CALIFORNIA","Party Committees","Party","Republican Party committees",0,100,"#FF0000AF","#FF0000AF",394800.35
"4806","CALIFORNIA REPUBLICAN PARTY","Party Committees","Party","Republican Party committees",0,100,"#FF0000AF","#FF0000AF",422528.21
"506465","LOS ANGELES COUNTY DEMOCRATIC CENTRAL CMTE OF CALIFORNIA","Party Committees","Party","Democratic Party committees",100,0,"#0000FFAF","#0000FFAF",180674.48
"16151","STANISLAUS COUNTY DEMOCRATIC CENTRAL CMTE OF CALIFORNIA","Party Committees","Party","Democratic Party committees",100,0,"#0000FFAF","#0000FFAF",450250
"278389","LOS ANGELES COUNTY DEMOCRATIC PARTY","Party Committees","Party","Democratic Party committees",100,0,"#0000FFAF","#0000FFAF",257382.48
"229103","SACRAMENTO COUNTY DEMOCRATIC CENTRAL CMTE OF CALIFORNIA","Party Committees","Party","Democratic Party committees",100,0,"#0000FFAF","#0000FFAF",4e+05
"85534","DEL NORTE COUNTY CENTRAL DEMOCRATIC CMTE OF CALIFORNIA","Party Committees","Party","Democratic Party committees",100,0,"#0000FFAF","#0000FFAF",225000
"14103","MENDOCINO COUNTY DEMOCRATIC CENTRAL CMTE OF CALIFORNIA","Party Committees","Party","Democratic Party committees",100,0,"#0000FFAF","#0000FFAF",155500
"26722","KERN COUNTY DEMOCRATIC CENTRAL CMTE OF CALIFORNIA","Party Committees","Party","Democratic Party committees",100,0,"#0000FFAF","#0000FFAF",186952.3
"295912","MARIN COUNTY DEMOCRATIC CENTRAL CMTE OF CALIFORNIA","Party Committees","Party","Democratic Party committees",100,0,"#0000FFAF","#0000FFAF",164718.04
"278107","YOLO COUNTY DEMOCRATIC CENTRAL CMTE OF CALIFORNIA","Party Committees","Party","Democratic Party committees",100,0,"#0000FFAF","#0000FFAF",60000
"20912","FOOD & COMMERCIAL WORKERS REGION 8 GOLDEN STATE COUNCIL","General Trade Unions","Labor","Retail trade unions",100,0,"#0000FFAF","#0000FFAF",114000
"22145","SERVICE EMPLOYEES LOCAL 1000","Public Sector Unions","Labor","State & local government employee unions",98.0389692017599,1.9610307982401,"#0000F5AF","#0000F5AF",397750
"18824","PLANNED PARENTHOOD AFFILIATES OF CALIFORNIA","Health Services","Health","Health care services",100,0,"#0000FFAF","#0000FFAF",75669.67
"3298","CALIFORNIA SCHOOL EMPLOYEES ASSOCIATION / CSEA","Public Sector Unions","Labor","State & local government employee unions",98.9099332334106,1.09006676658945,"#0000F5AF","#0000F5AF",366950
"3288","CALIFORNIA FACULTY ASSOCIATION","Public Sector Unions","Labor","Teachers unions",99.4566693833197,0.54333061668025,"#0000FAAF","#0000FAAF",368100
"259","AT&T","Telecom Services & Equipment","Communications & Electronics","Telecommunications",69.0197929122618,30.9802070877382,"#000061AF","#000061AF",510164.44
"16741209","AFSCME DISTRICT COUNCIL 57","Public Sector Unions","Labor","State & local government employee unions",96.1271102284012,3.87288977159881,"#0000EBAF","#0000EBAF",402800
"3282","CALIFORNIA ASSOCIATION OF PSYCHIATRIC TECHNICIANS","Health Professionals","Health","Psychiatrists & psychologists",85.0132236262122,14.9867763737878,"#0000B3AF","#0000B3AF",170150
"4722","CALIFORNIA TRUCKING ASSOCIATION","Trucking","Transportation","Trucking",68.3356513676402,31.6643486323598,"#00005CAF","#00005CAF",107850
"2941","STATE BUILDING & CONSTRUCTION TRADES COUNCIL OF CALIFORNIA","General Trade Unions","Labor","Construction unions",95.4668470906631,4.53315290933694,"#0000E5AF","#0000E5AF",443400
"3295","CALIFORNIA NURSES ASSOCIATION / NATIONAL NURSES ORGANIZING CMTE","General Trade Unions","Labor","Health worker unions",100,0,"#0000FFAF","#0000FFAF",292300
"3468","CALIFORNIA DENTAL ASSOCIATION","Health Professionals","Health","Dentists",76.3741287555426,23.6258712444574,"#000085AF","#000085AF",540720.8
"4414","PROFESSIONAL ENGINEERS IN CALIFORNIA GOVERNMENT","General Trade Unions","Labor","Other unions",99.0220732048058,0.977926795194188,"#0000FAAF","#0000FAAF",357900
"19198","CALIFORNIA FEDERATION OF TEACHERS","Public Sector Unions","Labor","Teachers unions",99.5194617972129,0,"#0000FAAF","#0000FFAF",208100
"19445","CALIFORNIA PROFESSIONAL FIRE FIGHTERS ASSOCIATION","Public Sector Unions","Labor","Police & fire fighters unions and associations",84.2634274870712,15.7365725129288,"#0000ADAF","#0000ADAF",321543.97
"19894","OPERATING ENGINEERS LOCAL 3","General Trade Unions","Labor","Construction unions",100,0,"#0000FFAF","#0000FFAF",193391.89
"19971","CALIFORNIA STATE COUNCIL OF LABORERS","General Trade Unions","Labor","Construction unions",98.5225662821291,1.47743371787088,"#0000F5AF","#0000F5AF",494100
"20205","CALIFORNIA TEACHERS ASSOCIATION","Public Sector Unions","Labor","Teachers unions",99.6080890421696,0.391910957830381,"#0000FAAF","#0000FAAF",637900
"20368","CALIFORNIA STATE COUNCIL OF SERVICE EMPLOYEES","Public Sector Unions","Labor","State & local government employee unions",100,0,"#0000FFAF","#0000FFAF",257400
"20416","SERVICE EMPLOYEES LOCAL 1021","Public Sector Unions","Labor","State & local government employee unions",100,0,"#0000FFAF","#0000FFAF",47721
"20831","NORTHERN CALIFORNIA REGIONAL COUNCIL OF CARPENTERS","General Trade Unions","Labor","Construction unions",94.5642326508425,5.43576734915746,"#0000E0AF","#0000E0AF",275950
"4438","CALIFORNIA ASSOCIATION OF REALTORS","Real Estate","Finance, Insurance & Real Estate","Real estate",58.8476070528967,41.1523929471033,"#000029AF","#000029AF",952800
"19595","CALIFORNIA STATE ASSOCIATION OF ELECTRICAL WORKERS","General Trade Unions","Labor","Electrical workers/IBEW",100,0,"#0000FFAF","#0000FFAF",353400
"20839","SOUTHWEST REGIONAL COUNCIL OF CARPENTERS","General Trade Unions","Labor","Construction unions",95.4128440366973,4.58715596330275,"#0000E5AF","#0000E5AF",250700
"12970","HOWARD JARVIS TAXPAYERS ASSOCIATION","Tax Issues","Ideology/Single Issue","Fiscal & tax policy",0,100,"#FF0000AF","#FF0000AF",80300
"194675","FRESNO POLICE OFFICERS ASSOCIATION","Public Sector Unions","Labor","Police & fire fighters unions and associations",3.1055900621118,96.8944099378882,"#F00000AF","#F00000AF",16100
"19629","ELECTRICAL WORKERS LOCAL 18","General Trade Unions","Labor","Electrical workers/IBEW",100,0,"#0000FFAF","#0000FFAF",81100
"20039","LABORERS LOCAL 300","General Trade Unions","Labor","Construction unions",100,0,"#0000FFAF","#0000FFAF",116300
"20131","CALIFORNIA LABOR FEDERATION AFL-CIO","General Trade Unions","Labor","Labor unions",100,0,"#0000FFAF","#0000FFAF",182200
"26355171","ELECTRICAL WORKERS LOCAL 11","General Trade Unions","Labor","Electrical workers/IBEW",100,0,"#0000FFAF","#0000FFAF",96100
"31629106","ILWU LOCAL 13","Uncoded","Uncoded","Uncoded",100,0,"#0000FFAF","#0000FFAF",66300
"22287468","SAN BERNARDINO PUBLIC EMPLOYEES ASSOCIATION","Uncoded","Uncoded","Uncoded",100,0,"#0000FFAF","#0000FFAF",19100
"19443","CALIFORNIA DEPARTMENT OF FORESTRY FIRE FIGHTERS LOCAL 2881","Public Sector Unions","Labor","Police & fire fighters unions and associations",68.8639551192146,31.1360448807854,"#00005CAF","#00005CAF",213900
"4729","UNION OF AMERICAN PHYSICIANS & DENTISTS","General Trade Unions","Labor","Health worker unions",100,0,"#0000FFAF","#0000FFAF",81064.12
"20441","SERVICE EMPLOYEES LOCAL 721","Public Sector Unions","Labor","State & local government employee unions",100,0,"#0000FFAF","#0000FFAF",194100
"20888","FOOD & COMMERCIAL WORKERS LOCAL 324","General Trade Unions","Labor","Retail trade unions",100,0,"#0000FFAF","#0000FFAF",58000
"20524","CALIFORNIA STATE PIPE TRADES COUNCIL","General Trade Unions","Labor","Construction unions",97.3985431841831,2.60145681581686,"#0000F0AF","#0000F0AF",192200
"19647","ELECTRICAL WORKERS LOCAL 302","General Trade Unions","Labor","Electrical workers/IBEW",100,0,"#0000FFAF","#0000FFAF",64600
"20664","PLUMBERS STEAMFITTERS & REFRIGERATION FITTERS LOCAL 393","General Trade Unions","Labor","Construction unions",100,0,"#0000FFAF","#0000FFAF",45100
"3267","CALIFORNIA BUILDING INDUSTRY ASSOCIATION","Home Builders","Construction","Residential construction",79.5658895642748,20.4341104357252,"#000094AF","#000094AF",200155.52
"4068","CALIFORNIA MEDICAL ASSOCIATION","Health Professionals","Health","Physicians",68.0113766453559,31.9886233546441,"#00005CAF","#00005CAF",366223.95
"3447","CONSUMER ATTORNEYS OF CALIFORNIA","Lawyers & Lobbyists","Lawyers & Lobbyists","Attorneys & law firms",100,0,"#0000FFAF","#0000FFAF",292379
"4011","CALIFORNIA LEAGUE OF CONSERVATION VOTERS","Pro-Environmental Policy","Ideology/Single Issue","Environmental policy",100,0,"#0000FFAF","#0000FFAF",111730.8
"19613","ELECTRICAL WORKERS LOCAL 595","General Trade Unions","Labor","Electrical workers/IBEW",100,0,"#0000FFAF","#0000FFAF",70350
"2328456","PLUMBERS PIPEFITTERS STEAMFITTERS & REFRIGERATION LOCAL 246","General Trade Unions","Labor","Construction unions",100,0,"#0000FFAF","#0000FFAF",19100
"17000313","PLUMBERS & PIPEFITTERS LOCAL 447","General Trade Unions","Labor","Construction unions",100,0,"#0000FFAF","#0000FFAF",45100
"19874","OPERATING ENGINEERS LOCAL 12","General Trade Unions","Labor","Construction unions",100,0,"#0000FFAF","#0000FFAF",111100
"19177","DOMESTIC WORKERS LOCAL 3930","General Trade Unions","Labor","Other unions",91.1111111111111,8.88888888888889,"#0000D1AF","#0000D1AF",175500
"19178","UNITED NURSES ASSOCIATION OF CALIFORNIA / UNION OF HEALTH CARE PROFESSIONALS","General Trade Unions","Labor","Health worker unions",99.4507606964354,0.549239303564563,"#0000FAAF","#0000FAAF",182070
"20377","HEALTH CARE WORKERS LOCAL 250","General Trade Unions","Labor","Health worker unions",100,0,"#0000FFAF","#0000FFAF",114300
"22248834","PIPE TRADES DISTRICT COUNCIL 36","Uncoded","Uncoded","Uncoded",100,0,"#0000FFAF","#0000FFAF",47700
"19485","LOS ANGELES COUNTY FIRE FIGHTERS LOCAL 1014","Public Sector Unions","Labor","Police & fire fighters unions and associations",100,0,"#0000FFAF","#0000FFAF",33400
"20666","SOUTHERN CALIFORNIA PIPE TRADES DISTRICT COUNCIL 16","General Trade Unions","Labor","Construction unions",100,0,"#0000FFAF","#0000FFAF",112700
"4238","PEACE OFFICERS RESEARCH ASSOCIATION OF CALIFORNIA","Public Sector Unions","Labor","Police & fire fighters unions and associations",80.8799342105263,19.1200657894737,"#000099AF","#000099AF",243200
"32747324","SOUTHERN CALIFORNIA PIPE TRADES DISTRICT COUNCIL 16","General Trade Unions","Labor","Construction unions",100,0,"#0000FFAF","#0000FFAF",70200
"958","FARMERS INSURANCE GROUP","Insurance","Finance, Insurance & Real Estate","Insurance agencies, brokers & agents",65.1023245193318,34.8976754806682,"#00004DAF","#00004DAF",293286.01
"4264","PERSONAL INSURANCE FEDERATION OF CALIFORNIA","Insurance","Finance, Insurance & Real Estate","Property & casualty insurance",72.7216180128379,27.2783819871621,"#000070AF","#000070AF",321774.95
"22215170","LABORERS LOCAL 777","Uncoded","Uncoded","Uncoded",100,0,"#0000FFAF","#0000FFAF",46100
"38575541","PLUMBERS & PIPEFITTERS LOCAL 447 FEDERAL POLITICAL ACTION FUND","Uncoded","Uncoded","Uncoded",100,0,"#0000FFAF","#0000FFAF",21700
"1020","UNITED FOOD & COMMERCIAL WORKERS INTERNATIONAL UNION / UFCW","General Trade Unions","Labor","Retail trade unions",100,0,"#0000FFAF","#0000FFAF",51150
"20461","UNITED LONG TERM CARE WORKERS LOCAL 6434","General Trade Unions","Labor","Health worker unions",100,0,"#0000FFAF","#0000FFAF",136500
"8675","REPUBLICAN PARTY OF RIVERSIDE COUNTY","Party Committees","Party","Republican Party committees",0,100,"#FF0000AF","#FF0000AF",21700
"3125","ASSOCIATION OF CALIFORNIA LIFE & HEALTH INSURANCE COMPANIES","Insurance","Finance, Insurance & Real Estate","Property & casualty insurance",73.7065667486949,26.2934332513051,"#000075AF","#000075AF",188853.58
"20499","WESTERN STATES COUNCIL OF SHEET METAL WORKERS","General Trade Unions","Labor","Construction unions",100,0,"#0000FFAF","#0000FFAF",75100
"20902","FOOD & COMMERCIAL WORKERS LOCAL 770","General Trade Unions","Labor","Retail trade unions",100,0,"#0000FFAF","#0000FFAF",83100
"3280","CALIFORNIA ASSOCIATION OF HIGHWAY PATROLMEN","Public Sector Unions","Labor","Police & fire fighters unions and associations",78.4322555981251,21.5677444018749,"#00008FAF","#00008FAF",214208.77
"793","DIAGEO","Beer, Wine & Liquor","General Business","Wine & distilled spirits manufacturing",79.950226142893,20.049773857107,"#000094AF","#000094AF",63780.47
"2741","VERIZON COMMUNICATIONS","Telecom Services & Equipment","Communications & Electronics","Telecommunications",83.5635046411592,16.4364953588408,"#0000A8AF","#0000A8AF",220850
"19474","FRESNO CITY FIRE FIGHTERS LOCAL 753","Public Sector Unions","Labor","Police & fire fighters unions and associations",28.2258064516129,71.7741935483871,"#700000AF","#700000AF",12400
"19104","CALIFORNIA CONFERENCE BOARD OF THE AMALGAMATED TRANSIT UNION","Transportation Unions","Labor","Transportation unions",100,0,"#0000FFAF","#0000FFAF",77850
"17299","CALIFORNIA CHAMBER OF COMMERCE","Business Associations","General Business","Chambers of commerce",22.5150766763642,77.4849233236358,"#8F0000AF","#8F0000AF",131401.64
"19139","LOS ANGELES COUNTY PROBATION OFFICERS LOCAL 685","Public Sector Unions","Labor","State & local government employee unions",100,0,"#0000FFAF","#0000FFAF",59700
"13754","LOS ANGELES COUNTY MEDICAL ASSOCIATION","Health Professionals","Health","Physicians",88.4259259259259,11.5740740740741,"#0000C2AF","#0000C2AF",21600
"2035","PACIFIC GAS & ELECTRIC CO","Electric Utilities","Energy & Natural Resources","Gas & electric utilities",71.199065284066,28.800934715934,"#00006BAF","#00006BAF",342350
"11470","CALIFORNIA STATEWIDE LAW ENFORCEMENT ASSOCIATION","Public Sector Unions","Labor","Police & fire fighters unions and associations",80.7435198524153,19.2564801475846,"#000099AF","#000099AF",241217.5
"257","ASTRAZENECA","Pharmaceuticals & Health Products","Health","Pharmaceutical manufacturing",70.1580925910189,29.8419074089812,"#000066AF","#000066AF",80016.4
"2205759","SAFEWAY INC","Food Processing & Sales","Agriculture","Food stores",87.3287671232877,12.6712328767123,"#0000BDAF","#0000BDAF",116800
"14087","MEDICAL INSURANCE EXCHANGE OF CALIFORNIA","Insurance","Finance, Insurance & Real Estate","Property & casualty insurance",89.9435028248588,10.0564971751412,"#0000C7AF","#0000C7AF",88500
"3287","CALIFORNIA CREDIT UNION LEAGUE","Credit Unions","Finance, Insurance & Real Estate","Credit unions",70.1208981001727,29.8791018998273,"#000066AF","#000066AF",144750
"19117","AMERICAN FEDERATION OF STATE COUNTY & MUNICIPAL EMPLOYEES / AFSCME","Public Sector Unions","Labor","State & local government employee unions",100,0,"#0000FFAF","#0000FFAF",15600
"3279","CALIFORNIA ASSOCIATION OF HEALTH UNDERWRITERS","Insurance","Finance, Insurance & Real Estate","Accident & health insurance",56.0570071258907,43.9429928741093,"#00001FAF","#00001FAF",126300
"3466","DEMENNO-KERDOON","Waste Management","Energy & Natural Resources","Waste management",100,0,"#0000FFAF","#0000FFAF",16600
"131133","NORTHGATE GONZALEZ LLC","Uncoded","Uncoded","Uncoded",100,0,"#0000FFAF","#0000FFAF",11550
"454","CALIFORNIA ASSOCIATION OF HOSPITALS & HEALTH SYSTEMS","Hospitals & Nursing Homes","Health","Hospitals",63.3093139229061,36.6906860770939,"#000042AF","#000042AF",226852.64
"10131","ASSOCIATION OF CALIFORNIA STATE SUPERVISORS","Public Sector Unions","Labor","State & local government employee unions",87.0886075949367,12.9113924050633,"#0000BDAF","#0000BDAF",108625
"10467","BOB BLUMENFIELD CAMPAIGN CMTE","Candidate Committees","Candidate Contributions","Candidate committees",100,0,"#0000FFAF","#0000FFAF",39000
"20594","PLUMBERS & PIPEFITTERS LOCAL 441","General Trade Unions","Labor","Construction unions",100,0,"#0000FFAF","#0000FFAF",16300
"21683","BONNIE LOWENTHAL CAMPAIGN CMTE","Candidate Committees","Candidate Contributions","Candidate committees",100,0,"#0000FFAF","#0000FFAF",45900
"21716","ISADORE HALL III CAMPAIGN CMTE","Candidate Committees","Candidate Contributions","Candidate committees",100,0,"#0000FFAF","#0000FFAF",50400
"21859","SUSAN A BONILLA CAMPAIGN CMTE","Candidate Committees","Candidate Contributions","Candidate committees",100,0,"#0000FFAF","#0000FFAF",39750
"21917","WES CHESBRO CAMPAIGN CMTE","Candidate Committees","Candidate Contributions","Candidate committees",100,0,"#0000FFAF","#0000FFAF",43895.76
"22232","JOHN A PEREZ CAMPAIGN CMTE","Candidate Committees","Candidate Contributions","Candidate committees",100,0,"#0000FFAF","#0000FFAF",31200
"24275","MIKE GATTO CAMPAIGN CMTE","Candidate Committees","Candidate Contributions","Candidate committees",100,0,"#0000FFAF","#0000FFAF",33200
"24538","TONI ATKINS CAMPAIGN CMTE","Candidate Committees","Candidate Contributions","Candidate committees",100,0,"#0000FFAF","#0000FFAF",60203.13
"24942","NORA CAMPOS CAMPAIGN CMTE","Candidate Committees","Candidate Contributions","Candidate committees",100,0,"#0000FFAF","#0000FFAF",50900
"26262","BOB WIECKOWSKI CAMPAIGN CMTE","Candidate Committees","Candidate Contributions","Candidate committees",100,0,"#0000FFAF","#0000FFAF",41500
"26453","DAS WILLIAMS CAMPAIGN CMTE","Candidate Committees","Candidate Contributions","Candidate committees",100,0,"#0000FFAF","#0000FFAF",58700
"26937","ROGER DICKINSON CAMPAIGN CMTE","Candidate Committees","Candidate Contributions","Candidate committees",100,0,"#0000FFAF","#0000FFAF",27300
"194847","KEVIN MULLIN CAMPAIGN CMTE","Candidate Committees","Candidate Contributions","Candidate committees",100,0,"#0000FFAF","#0000FFAF",50700
"296220","ALYSON HUBER CAMPAIGN CMTE","Candidate Committees","Candidate Contributions","Candidate committees",100,0,"#0000FFAF","#0000FFAF",28225.51
"621600","RICHARD S (RICH) GORDON CAMPAIGN CMTE","Candidate Committees","Candidate Contributions","Candidate committees",100,0,"#0000FFAF","#0000FFAF",47250
"1344520","HENRY PEREA CAMPAIGN CMTE","Candidate Committees","Candidate Contributions","Candidate committees",100,0,"#0000FFAF","#0000FFAF",41000
"11816290","PIPE TRADES DISTRICT COUNCIL 36","General Trade Unions","Labor","Construction unions",100,0,"#0000FFAF","#0000FFAF",15300
"12001588","RICHARD PAN CAMPAIGN CMTE","Candidate Committees","Candidate Contributions","Candidate committees",100,0,"#0000FFAF","#0000FFAF",59533.11
"12225560","SKINNER CAMPAIGN CMTE","Candidate Committees","Candidate Contributions","Candidate committees",100,0,"#0000FFAF","#0000FFAF",51200
"12225586","LUIS ALEJO CAMPAIGN CMTE","Candidate Committees","Candidate Contributions","Candidate committees",100,0,"#0000FFAF","#0000FFAF",45500
"16035497","BUCHANAN FOR ASSEMBLY 2012","Candidate Committees","Candidate Contributions","Candidate committees",100,0,"#0000FFAF","#0000FFAF",38600
"16197305","CALIFORNIA LATINO CAUCUS LEADERSHIP","Minority & Disability Groups","Ideology/Single Issue","Minority & ethnic groups",100,0,"#0000FFAF","#0000FFAF",31200
"207","ANHEUSER BUSCH","Beer, Wine & Liquor","General Business","Beer",70.184361093452,29.815638906548,"#000066AF","#000066AF",157300
"2303","SAN MANUEL BAND OF MISSION INDIANS","Tribal Governments","Government Agencies/Education/Other","Native American tribes & governing units",72.910415773682,27.089584226318,"#000070AF","#000070AF",233300
"2612","TIME WARNER CABLE","Telecom Services & Equipment","Communications & Electronics","Telecommunications",77.3238849520634,22.6761150479366,"#00008AAF","#00008AAF",239900
"2751","VIEJAS BAND OF KUMEYAAY INDIANS","Tribal Governments","Government Agencies/Education/Other","Native American tribes & governing units",85.4295532646048,14.5704467353952,"#0000B3AF","#0000B3AF",145500
"3446","CONSUMER ATTORNEYS ASSOCIATION OF LOS ANGELES","Lawyers & Lobbyists","Lawyers & Lobbyists","Attorneys & law firms",100,0,"#0000FFAF","#0000FFAF",58500
"4100","BARONA BAND OF MISSION INDIANS","Tribal Governments","Government Agencies/Education/Other","Native American tribes & governing units",79.790954128728,20.209045871272,"#000094AF","#000094AF",251372.58
"4103","PECHANGA BAND OF LUISENO MISSION INDIANS","Tribal Governments","Government Agencies/Education/Other","Native American tribes & governing units",65.675057208238,34.324942791762,"#00004DAF","#00004DAF",524400
"10450","BLUE SHIELD OF CALIFORNIA","Insurance","Finance, Insurance & Real Estate","Accident & health insurance",76.4269354682814,23.5730645317187,"#000085AF","#000085AF",165018.85
"12600","GREENE BROILLET & WHEELER","Lawyers & Lobbyists","Lawyers & Lobbyists","Attorneys & law firms",100,0,"#0000FFAF","#0000FFAF",21500
"13722","LOCAL SOCIETIES OF THE CALIFORNIA OPTOMETRIC ASSOCIATION","Health Professionals","Health","Optometrists & ophthalmologists",87.5800256081946,12.4199743918054,"#0000BDAF","#0000BDAF",97625
"20644","PLUMBERS & PIPEFITTERS LOCAL 467","General Trade Unions","Labor","Construction unions",100,0,"#0000FFAF","#0000FFAF",42600
"22180","DARRELL STEINBERG CAMPAIGN CMTE","Candidate Committees","Candidate Contributions","Candidate committees",100,0,"#0000FFAF","#0000FFAF",11700
"23081","MIKE ENG FOR ASSEMBLY 2010","Candidate Committees","Candidate Contributions","Candidate committees",100,0,"#0000FFAF","#0000FFAF",40000
"23826","BEN HUESO CAMPAIGN CMTE","Candidate Committees","Candidate Contributions","Candidate committees",100,0,"#0000FFAF","#0000FFAF",33300
"71943","AMALGAMATED TRANSIT UNION DIVISION 1277","Transportation Unions","Labor","Transportation unions",100,0,"#0000FFAF","#0000FFAF",8300
"83099","KABATECK BROWN KELLNER LLP","Lawyers & Lobbyists","Lawyers & Lobbyists","Attorneys & law firms",100,0,"#0000FFAF","#0000FFAF",21400
"113147","RICARDO LARA CAMPAIGN CMTE","Candidate Committees","Candidate Contributions","Candidate committees",100,0,"#0000FFAF","#0000FFAF",41000
"131469","WOMENS POLITICAL CMTE","Women's Issues","Ideology/Single Issue","Women's issues",100,0,"#0000FFAF","#0000FFAF",63900
"435","BNSF RAILWAY","Railroads","Energy & Natural Resources","Railroads",48.4254001032524,51.5745998967476,"#0A0000AF","#0A0000AF",193700
"2695","ALTRIA","Tobacco companies & tobacco product sales","General Business","Tobacco companies & tobacco product sales",23.8095238095238,76.1904761904762,"#8A0000AF","#8A0000AF",81900
"3664","FIELDSTEAD & CO","Christian Conservative","Ideology/Single Issue","Christian Coalition, religious right",0,100,"#FF0000AF","#FF0000AF",31200
"1993","PASKENTA BAND OF NOMLAKI INDIANS","Tribal Governments","Government Agencies/Education/Other","Native American tribes & governing units",72.4501758499414,27.5498241500586,"#000070AF","#000070AF",85300
"1844386","FOOD4LESS","Food Processing & Sales","Agriculture","Food stores",18.0883864337102,81.9116135662898,"#A30000AF","#A30000AF",48650
"130722","MCCLINTOCK FOR CONGRESS","Candidate Committees","Candidate Contributions","Candidate committees",0,100,"#FF0000AF","#FF0000AF",11700
"19872755","PACIFIC COAST COMPANIES INC","Uncoded","Uncoded","Uncoded",0,100,"#FF0000AF","#FF0000AF",15600
"30205","LINDA HALDERMAN CAMPAIGN CMTE","Candidate Committees","Candidate Contributions","Candidate committees",0,100,"#FF0000AF","#FF0000AF",91300
"7536","LINCOLN CLUB OF NORTHERN CALIFORNIA","Conservative Policy Organization","Ideology/Single Issue","Republican-based groups (but not official party committees) and generic conservative ones",0,100,"#FF0000AF","#FF0000AF",9200
"29026322","CORDOBA CORPORATION","Uncoded","Uncoded","Uncoded",100,0,"#0000FFAF","#0000FFAF",29500
"686","COOPERATIVE OF AMERICAN PHYSICIANS","Insurance","Finance, Insurance & Real Estate","Property & casualty insurance",67.673248161053,32.326751838947,"#000057AF","#000057AF",258300
"1896","NORCAL MUTUAL INSURANCE","Insurance","Finance, Insurance & Real Estate","Property & casualty insurance",86.8333333333333,13.1666666666667,"#0000B8AF","#0000B8AF",60000
"10716","CALIFORNIANS ALLIED FOR PATIENT PROTECTION","Health & Welfare Policy","Ideology/Single Issue","Health & welfare policy",87.5643095405922,12.4356904594078,"#0000BDAF","#0000BDAF",143940.54
"18774","CALIFORNIA OPTOMETRIC ASSOCIATION","Health Professionals","Health","Optometrists & ophthalmologists",79.360165118679,20.6398348813209,"#000094AF","#000094AF",96900
"199650","KEVIN MCCARTHY CAMPAIGN CMTE OF CALIFORNIA","Candidate Committees","Candidate Contributions","Candidate committees",0,100,"#FF0000AF","#FF0000AF",27300
"13475396","SHANNON GROVE FOR ASSEMBLY 2012","Candidate Committees","Candidate Contributions","Candidate committees",0,100,"#FF0000AF","#FF0000AF",60500
"3286","CALIFORNIA CORRECTIONAL PEACE OFFICERS ASSOCIATION","Public Sector Unions","Labor","Police & fire fighters unions and associations",83.8556795597003,16.1443204402996,"#0000A8AF","#0000A8AF",327050
"231806","NATIONAL STAFF ASSAULT TASK FORCE","Other/Single Issue Groups","Ideology/Single Issue","Other single-issue or ideological groups",0,100,"#FF0000AF","#FF0000AF",8300
"2566","INTERNATIONAL BROTHERHOOD OF TEAMSTERS / IBT","Transportation Unions","Labor","Teamsters unions",97.7761836441894,2.22381635581062,"#0000F0AF","#0000F0AF",139400
"2723","UTILITY WORKERS UNION OF AMERICA / UWUA","General Trade Unions","Labor","Construction unions",100,0,"#0000FFAF","#0000FFAF",19850
"3278","CALIFORNIA APPLICANTS ATTORNEYS ASSOCIATION","Lawyers & Lobbyists","Lawyers & Lobbyists","Attorneys & law firms",100,0,"#0000FFAF","#0000FFAF",38050
"22467917","CALIFORNIA CHAPTER OF THE AMERICAN COLLEGE OF EMERGENCY PHYSICIANS","Health Professionals","Health","Other physician specialists",100,0,"#0000FFAF","#0000FFAF",55600
"566","CHEVRON CORP","Oil & Gas","Energy & Natural Resources","Major (multinational) oil & gas producers",58.9285714285714,41.0714285714286,"#000029AF","#000029AF",291200
"4688","THE DOCTORS CO","Insurance","Finance, Insurance & Real Estate","Property & casualty insurance",78.0375974323705,21.9624025676295,"#00008FAF","#00008FAF",218100
"19531","SAN BERNARDINO COUNTY PROFESSIONAL FIRE FIGHTERS LOCAL 935","Public Sector Unions","Labor","Police & fire fighters unions and associations",50,50,"#000000AF","#000000AF",15600
"278912","CARL C HSU MD INC","Health Professionals","Health","Physicians",20.4081632653061,79.5918367346939,"#990000AF","#990000AF",9800
"38597962","CAPG PHYSICIAN GROUP","Uncoded","Uncoded","Uncoded",80.7060755336617,19.2939244663383,"#000099AF","#000099AF",121800
"29255","CONNIE CONWAY CAMPAIGN CMTE","Candidate Committees","Candidate Contributions","Candidate committees",0,100,"#FF0000AF","#FF0000AF",73700
"71426","VENTURA COUNTY PROFESSIONAL FIRE FIGHTERS LOCAL 1364","Public Sector Unions","Labor","Police & fire fighters unions and associations",20,80,"#990000AF","#9E0000AF",19500
"390629","BRIAN JONES CAMPAIGN CMTE","Candidate Committees","Candidate Contributions","Candidate committees",0,100,"#FF0000AF","#FF0000AF",35550
